,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,season,team
7,2015-09-27,17:30,Bundesliga,Matchweek 7,Sun,Away,D,2,2,Dortmund,,,23.0,81359.0,Aytaç Sulu,4-4-1-1,Robert Hartmann,Match Report,,4.0,3.0,,2016,Darmstadt 98
8,2015-10-02,20:30,Bundesliga,Matchweek 8,Fri,Home,L,2,3,Mainz 05,,,39.0,17000.0,Aytaç Sulu,4-4-1-1,Florian Meyer,Match Report,,14.0,4.0,,2016,Darmstadt 98
9,2015-10-17,15:30,Bundesliga,Matchweek 9,Sat,Away,W,2,0,Augsburg,,,29.0,30009.0,Aytaç Sulu,4-4-1-1,Sascha Stegemann,Match Report,,12.0,5.0,,2016,Darmstadt 98
10,2015-10-24,15:30,Bundesliga,Matchweek 10,Sat,Home,L,0,1,Wolfsburg,,,30.0,15800.0,Aytaç Sulu,4-4-1-1,Günter Perl,Match Report,,9.0,3.0,,2016,Darmstadt 98
12,2015-11-01,15:30,Bundesliga,Matchweek 11,Sun,Away,L,0,2,Stuttgart,,,40.0,55200.0,Aytaç Sulu,4-4-1-1,Robert Hartmann,Match Report,,17.0,5.0,,2016,Darmstadt 98
13,2015-11-07,18:30,Bundesliga,Matchweek 12,Sat,Home,D,1,1,Hamburger SV,,,37.0,17000.0,Aytaç Sulu,4-4-1-1,Wolfgang Stark,Match Report,,15.0,3.0,,2016,Darmstadt 98
14,2015-11-22,17:30,Bundesliga,Matchweek 13,Sun,Away,L,1,3,Ingolstadt 04,,,43.0,14551.0,Aytaç Sulu,4-2-3-1,Knut Kircher,Match Report,,8.0,2.0,,2016,Darmstadt 98
15,2015-11-27,20:30,Bundesliga,Matchweek 14,Fri,Home,D,0,0,Köln,,,38.0,17000.0,Aytaç Sulu,4-2-3-1,Deniz Aytekin,Match Report,,9.0,1.0,,2016,Darmstadt 98
16,2015-12-06,17:30,Bundesliga,Matchweek 15,Sun,Away,W,1,0,Eint Frankfurt,,,32.0,51500.0,Aytaç Sulu,4-2-3-1,Felix Brych,Match Report,,19.0,4.0,,2016,Darmstadt 98
17,2015-12-12,15:30,Bundesliga,Matchweek 16,Sat,Home,L,0,4,Hertha BSC,,,35.0,17000.0,Aytaç Sulu,4-4-1-1,Günter Perl,Match Report,,10.0,3.0,,2016,Darmstadt 98
19,2015-12-20,17:30,Bundesliga,Matchweek 17,Sun,Away,L,2,3,M'Gladbach,,,41.0,53610.0,Aytaç Sulu,4-2-3-1,Benjamin Brand,Match Report,,15.0,6.0,,2016,Darmstadt 98
20,2016-01-23,15:30,Bundesliga,Matchweek 18,Sat,Away,W,2,1,Hannover 96,,,31.0,35600.0,Aytaç Sulu,4-2-3-1,Deniz Aytekin,Match Report,,13.0,5.0,,2016,Darmstadt 98
21,2016-01-30,15:30,Bundesliga,Matchweek 19,Sat,Home,L,0,2,Schalke 04,,,38.0,17000.0,Aytaç Sulu,4-4-1-1,Daniel Siebert,Match Report,,6.0,2.0,,2016,Darmstadt 98
22,2016-02-07,17:30,Bundesliga,Matchweek 20,Sun,Away,W,2,0,Hoffenheim,,,31.0,26231.0,Aytaç Sulu,4-4-1-1,Christian Dingert,Match Report,,11.0,5.0,,2016,Darmstadt 98
23,2016-02-13,15:30,Bundesliga,Matchweek 21,Sat,Home,L,1,2,Leverkusen,,,38.0,16800.0,Aytaç Sulu,4-4-1-1,Jochen Drees,Match Report,,12.0,6.0,,2016,Darmstadt 98
24,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,L,1,3,Bayern Munich,,,19.0,75000.0,Tobias Kempe,4-4-1-1,Michael Weiner,Match Report,,6.0,5.0,,2016,Darmstadt 98
25,2016-02-27,15:30,Bundesliga,Matchweek 23,Sat,Away,D,2,2,Werder Bremen,,,36.0,40396.0,Aytaç Sulu,4-2-3-1,Robert Hartmann,Match Report,,8.0,3.0,,2016,Darmstadt 98
26,2016-03-02,20:00,Bundesliga,Matchweek 24,Wed,Home,L,0,2,Dortmund,,,31.0,17000.0,Aytaç Sulu,4-4-1-1,Manuel Gräfe,Match Report,,5.0,1.0,,2016,Darmstadt 98
27,2016-03-06,15:30,Bundesliga,Matchweek 25,Sun,Away,D,0,0,Mainz 05,,,41.0,34000.0,Aytaç Sulu,4-4-1-1,Benjamin Brand,Match Report,,15.0,3.0,,2016,Darmstadt 98
28,2016-03-12,15:30,Bundesliga,Matchweek 26,Sat,Home,D,2,2,Augsburg,,,34.0,16000.0,Aytaç Sulu,4-4-1-1,Bastian Dankert,Match Report,,11.0,6.0,,2016,Darmstadt 98
29,2016-03-19,15:30,Bundesliga,Matchweek 27,Sat,Away,D,1,1,Wolfsburg,,,23.0,26422.0,Christian Mathenia,4-4-1-1,Markus Schmidt,Match Report,,11.0,1.0,,2016,Darmstadt 98
30,2016-04-02,15:30,Bundesliga,Matchweek 28,Sat,Home,D,2,2,Stuttgart,,,39.0,17000.0,Aytaç Sulu,4-4-1-1,Felix Zwayer,Match Report,,15.0,6.0,,2016,Darmstadt 98
31,2016-04-09,15:30,Bundesliga,Matchweek 29,Sat,Away,W,2,1,Hamburger SV,,,30.0,57000.0,Aytaç Sulu,4-2-3-1,Peter Sippel,Match Report,,9.0,4.0,,2016,Darmstadt 98
32,2016-04-16,15:30,Bundesliga,Matchweek 30,Sat,Home,W,2,0,Ingolstadt 04,,,35.0,15600.0,Aytaç Sulu,4-2-3-1,Michael Weiner,Match Report,,7.0,3.0,,2016,Darmstadt 98
33,2016-04-23,15:30,Bundesliga,Matchweek 31,Sat,Away,L,1,4,Köln,,,39.0,50000.0,Aytaç Sulu,4-2-3-1,Christian Dingert,Match Report,,15.0,2.0,,2016,Darmstadt 98
34,2016-04-30,15:30,Bundesliga,Matchweek 32,Sat,Home,L,1,2,Eint Frankfurt,,,36.0,14800.0,Christian Mathenia,4-4-1-1,Manuel Gräfe,Match Report,,10.0,5.0,,2016,Darmstadt 98
35,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Away,W,2,1,Hertha BSC,,,22.0,60280.0,Aytaç Sulu,4-2-3-1,Felix Brych,Match Report,,8.0,3.0,,2016,Darmstadt 98
36,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,L,0,2,M'Gladbach,,,30.0,17000.0,Aytaç Sulu,4-4-1-1,Peter Sippel,Match Report,,9.0,1.0,,2016,Darmstadt 98
1,2015-08-15,15:30,Bundesliga,Matchweek 1,Sat,Away,L,1,2,Leverkusen,,,42.0,27125.0,Pirmin Schwegler,4-1-2-1-2◆,Robert Hartmann,Match Report,,6.0,2.0,,2016,Hoffenheim
2,2015-08-22,15:30,Bundesliga,Matchweek 2,Sat,Home,L,1,2,Bayern Munich,,,27.0,30150.0,Jonathan Schmid,4-1-2-1-2◆,Tobias Stieler,Match Report,,8.0,1.0,,2016,Hoffenheim
3,2015-08-29,15:30,Bundesliga,Matchweek 3,Sat,Away,D,0,0,Darmstadt 98,,,65.0,17000.0,Pirmin Schwegler,4-4-2,Marco Fritz,Match Report,,15.0,2.0,,2016,Hoffenheim
4,2015-09-13,15:30,Bundesliga,Matchweek 4,Sun,Home,L,1,3,Werder Bremen,,,61.0,28312.0,Pirmin Schwegler,4-1-2-1-2◆,Jochen Drees,Match Report,,10.0,5.0,,2016,Hoffenheim
5,2015-09-18,20:30,Bundesliga,Matchweek 5,Fri,Away,L,1,3,Mainz 05,,,42.0,28973.0,Pirmin Schwegler,4-3-3,Daniel Siebert,Match Report,,13.0,4.0,,2016,Hoffenheim
6,2015-09-23,20:00,Bundesliga,Matchweek 6,Wed,Home,D,1,1,Dortmund,,,31.0,29700.0,Pirmin Schwegler,4-4-2,Tobias Welz,Match Report,,10.0,5.0,,2016,Hoffenheim
7,2015-09-26,15:30,Bundesliga,Matchweek 7,Sat,Away,W,3,1,Augsburg,,,33.0,27112.0,Pirmin Schwegler,4-4-2,Manuel Gräfe,Match Report,,11.0,5.0,,2016,Hoffenheim
8,2015-10-03,15:30,Bundesliga,Matchweek 8,Sat,Home,D,2,2,Stuttgart,,,41.0,30150.0,Pirmin Schwegler,4-4-2,Deniz Aytekin,Match Report,,11.0,4.0,,2016,Hoffenheim
9,2015-10-17,15:30,Bundesliga,Matchweek 9,Sat,Away,L,2,4,Wolfsburg,,,49.0,28148.0,Eugen Polanski,4-4-2,Felix Brych,Match Report,,8.0,3.0,,2016,Hoffenheim
10,2015-10-23,20:30,Bundesliga,Matchweek 10,Fri,Home,L,0,1,Hamburger SV,,,47.0,30000.0,Pirmin Schwegler,4-4-2,Daniel Siebert,Match Report,,12.0,3.0,,2016,Hoffenheim
11,2015-10-31,15:30,Bundesliga,Matchweek 11,Sat,Away,D,0,0,Köln,,,47.0,48000.0,Oliver Baumann,4-4-2,Günter Perl,Match Report,,10.0,4.0,,2016,Hoffenheim
12,2015-11-07,15:30,Bundesliga,Matchweek 12,Sat,Home,D,0,0,Eint Frankfurt,,,51.0,30150.0,Pirmin Schwegler,4-4-2,Knut Kircher,Match Report,,8.0,2.0,,2016,Hoffenheim
13,2015-11-22,15:30,Bundesliga,Matchweek 13,Sun,Away,L,0,1,Hertha BSC,,,55.0,37045.0,Eugen Polanski,4-2-3-1,Guido Winkmann,Match Report,,7.0,0.0,,2016,Hoffenheim
14,2015-11-28,15:30,Bundesliga,Matchweek 14,Sat,Home,D,3,3,M'Gladbach,,,31.0,30150.0,Pirmin Schwegler,4-4-2,Michael Weiner,Match Report,,18.0,6.0,,2016,Hoffenheim
15,2015-12-05,15:30,Bundesliga,Matchweek 15,Sat,Away,D,1,1,Ingolstadt 04,,,49.0,14255.0,Pirmin Schwegler,4-4-1-1,Manuel Gräfe,Match Report,,7.0,2.0,,2016,Hoffenheim
16,2015-12-12,15:30,Bundesliga,Matchweek 16,Sat,Home,W,1,0,Hannover 96,,,45.0,25531.0,Pirmin Schwegler,4-4-1-1,Jochen Drees,Match Report,,14.0,5.0,,2016,Hoffenheim
17,2015-12-18,20:30,Bundesliga,Matchweek 17,Fri,Away,L,0,1,Schalke 04,,,51.0,60749.0,Sebastian Rudy,4-4-1-1,Sascha Stegemann,Match Report,,18.0,1.0,,2016,Hoffenheim
18,2016-01-23,15:30,Bundesliga,Matchweek 18,Sat,Home,D,1,1,Leverkusen,,,36.0,24140.0,Kevin Volland,4-2-3-1,Marco Fritz,Match Report,,5.0,3.0,,2016,Hoffenheim
19,2016-01-31,17:30,Bundesliga,Matchweek 19,Sun,Away,L,0,2,Bayern Munich,,,26.0,75000.0,Sebastian Rudy,4-2-3-1,Jochen Drees,Match Report,,5.0,2.0,,2016,Hoffenheim
20,2016-02-07,17:30,Bundesliga,Matchweek 20,Sun,Home,L,0,2,Darmstadt 98,,,69.0,26231.0,Kevin Volland,4-2-3-1,Christian Dingert,Match Report,,12.0,1.0,,2016,Hoffenheim
21,2016-02-13,15:30,Bundesliga,Matchweek 21,Sat,Away,D,1,1,Werder Bremen,,,52.0,38454.0,Sebastian Rudy,3-4-1-2,Benjamin Brand,Match Report,,11.0,4.0,,2016,Hoffenheim
22,2016-02-20,15:30,Bundesliga,Matchweek 22,Sat,Home,W,3,2,Mainz 05,,,48.0,24019.0,Sebastian Rudy,4-3-3,Günter Perl,Match Report,,13.0,4.0,,2016,Hoffenheim
23,2016-02-28,17:30,Bundesliga,Matchweek 23,Sun,Away,L,1,3,Dortmund,,,25.0,81359.0,Sebastian Rudy,3-4-1-2,Peter Sippel,Match Report,,9.0,4.0,,2016,Hoffenheim
24,2016-03-02,20:00,Bundesliga,Matchweek 24,Wed,Home,W,2,1,Augsburg,,,51.0,21092.0,Pirmin Schwegler,4-3-3,Guido Winkmann,Match Report,,14.0,7.0,,2016,Hoffenheim
25,2016-03-05,15:30,Bundesliga,Matchweek 25,Sat,Away,L,1,5,Stuttgart,,,63.0,44647.0,Eugen Polanski,3-1-4-2,Christian Dingert,Match Report,,13.0,4.0,,2016,Hoffenheim
26,2016-03-12,15:30,Bundesliga,Matchweek 26,Sat,Home,W,1,0,Wolfsburg,,,35.0,25231.0,Oliver Baumann,4-3-3,Robert Hartmann,Match Report,,11.0,2.0,,2016,Hoffenheim
27,2016-03-19,15:30,Bundesliga,Matchweek 27,Sat,Away,W,3,1,Hamburger SV,,,39.0,48263.0,Sebastian Rudy,4-3-3,Knut Kircher,Match Report,,14.0,9.0,,2016,Hoffenheim
28,2016-04-03,17:30,Bundesliga,Matchweek 28,Sun,Home,D,1,1,Köln,,,56.0,30150.0,Sebastian Rudy,3-4-3,Deniz Aytekin,Match Report,,15.0,5.0,,2016,Hoffenheim
29,2016-04-09,15:30,Bundesliga,Matchweek 29,Sat,Away,W,2,0,Eint Frankfurt,,,48.0,51000.0,Sebastian Rudy,4-2-3-1,Felix Brych,Match Report,,8.0,6.0,,2016,Hoffenheim
30,2016-04-16,15:30,Bundesliga,Matchweek 30,Sat,Home,W,2,1,Hertha BSC,,,54.0,27745.0,Kevin Volland,3-1-4-2,Guido Winkmann,Match Report,,17.0,7.0,,2016,Hoffenheim
31,2016-04-24,15:30,Bundesliga,Matchweek 31,Sun,Away,L,1,3,M'Gladbach,,,44.0,53144.0,Eugen Polanski,3-1-4-2,Robert Hartmann,Match Report,,14.0,8.0,,2016,Hoffenheim
32,2016-04-30,15:30,Bundesliga,Matchweek 32,Sat,Home,W,2,1,Ingolstadt 04,,,53.0,26561.0,Eugen Polanski,4-2-3-1,Bastian Dankert,Match Report,,10.0,6.0,,2016,Hoffenheim
33,2016-05-07,15:30,Bundesliga,Matchweek 33,Sat,Away,L,0,1,Hannover 96,,,55.0,38096.0,Eugen Polanski,4-3-3,Wolfgang Stark,Match Report,,15.0,4.0,,2016,Hoffenheim
34,2016-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,L,1,4,Schalke 04,,,46.0,30150.0,Pirmin Schwegler,3-4-3,Felix Brych,Match Report,,14.0,4.0,,2016,Hoffenheim
1,2015-08-16,15:30,Bundesliga,Matchweek 1,Sun,Away,L,1,2,Wolfsburg,,,39.0,29126.0,Marco Russ,4-4-2,Christian Dingert,Match Report,,13.0,6.0,,2016,Eintracht Frankfurt
2,2015-08-22,15:30,Bundesliga,Matchweek 2,Sat,Home,D,1,1,Augsburg,,,54.0,45000.0,Marco Russ,4-4-2,Florian Meyer,Match Report,,11.0,3.0,,2016,Eintracht Frankfurt
3,2015-08-29,15:30,Bundesliga,Matchweek 3,Sat,Away,W,4,1,Stuttgart,,,47.0,49327.0,Marco Russ,4-4-2,Bastian Dankert,Match Report,,6.0,4.0,,2016,Eintracht Frankfurt
4,2015-09-12,18:30,Bundesliga,Matchweek 4,Sat,Home,W,6,2,Köln,,,50.0,51500.0,Alexander Meier,4-1-2-1-2◆,Marco Fritz,Match Report,,18.0,11.0,,2016,Eintracht Frankfurt
5,2015-09-19,15:30,Bundesliga,Matchweek 5,Sat,Away,D,0,0,Hamburger SV,,,50.0,55322.0,Alexander Meier,4-3-1-2,Wolfgang Stark,Match Report,,7.0,4.0,,2016,Eintracht Frankfurt
